timestamp,hour,day_type,month,h0_kwh_per_hour
2025-02-26T16:00,16,WD,2,108.6361555948170386822210318790123420023
2025-02-26T17:00,17,WD,2,134.8150988388490594982570955217807811422
2025-02-26T18:00,18,WD,2,165.2358660350564098547716339222574828455
2025-02-26T19:00,19,WD,2,167.7833637060512253295065819353853912406
2025-02-26T20:00,20,WD,2,152.8899152545158909915612667627236846527
2025-02-26T21:00,21,WD,2,135.5911643636214580803795737883586620408
2025-02-26T22:00,22,WD,2,119.0905092446542531304257713668485698499
2025-02-26T23:00,23,WD,2,96.06189134376283352646366466169821239671
2025-02-27T00:00,0,WD,2,75.20325278762210776438466815483723288849
2025-02-27T01:00,1,WD,2,65.35272818480135311620554724086740785622
2025-02-27T02:00,2,WD,2,62.47577818135477101757602458295998615064
2025-02-27T03:00,3,WD,2,62.21542071497951471905751574514030997819
2025-02-27T04:00,4,WD,2,65.25960032182866528635084984887806214838
2025-02-27T05:00,5,WD,2,74.33506077474769541509410214564623580575
2025-02-27T06:00,6,WD,2,96.04586934583204852347791027167854001687
2025-02-27T07:00,7,WD,2,102.1993179261241637326942056886089634004
2025-02-27T08:00,8,WD,2,95.13862371300134772940956793681459150826
2025-02-27T09:00,9,WD,2,91.06803486371128290834134322244157750437
2025-02-27T10:00,10,WD,2,90.30698996199899526651800969650713946183
2025-02-27T11:00,11,WD,2,98.39910029191609583701058630581792080632
2025-02-27T12:00,12,WD,2,101.1158303160548279057825650635286187135
2025-02-27T13:00,13,WD,2,98.92281934927863062210743292958596172245
2025-02-27T14:00,14,WD,2,95.66634826984657876525285315808755051934
2025-02-27T15:00,15,WD,2,98.07365345894702546386245025854332559076
2025-02-27T16:00,16,WD,2,108.6361555948170386822210318790123420023
2025-02-27T17:00,17,WD,2,134.8150988388490594982570955217807811422
2025-02-27T18:00,18,WD,2,165.2358660350564098547716339222574828455
2025-02-27T19:00,19,WD,2,167.7833637060512253295065819353853912406
2025-02-27T20:00,20,WD,2,152.8899152545158909915612667627236846527
2025-02-27T21:00,21,WD,2,135.5911643636214580803795737883586620408
2025-02-27T22:00,22,WD,2,119.0905092446542531304257713668485698499
2025-02-27T23:00,23,WD,2,96.06189134376283352646366466169821239671
2025-02-28T00:00,0,WD,2,75.20325278762210776438466815483723288849
2025-02-28T01:00,1,WD,2,65.35272818480135311620554724086740785622
2025-02-28T02:00,2,WD,2,62.47577818135477101757602458295998615064
2025-02-28T03:00,3,WD,2,62.21542071497951471905751574514030997819
2025-02-28T04:00,4,WD,2,65.25960032182866528635084984887806214838
2025-02-28T05:00,5,WD,2,74.33506077474769541509410214564623580575
2025-02-28T06:00,6,WD,2,96.04586934583204852347791027167854001687
2025-02-28T07:00,7,WD,2,102.1993179261241637326942056886089634004
2025-02-28T08:00,8,WD,2,95.13862371300134772940956793681459150826
2025-02-28T09:00,9,WD,2,91.06803486371128290834134322244157750437
2025-02-28T10:00,10,WD,2,90.30698996199899526651800969650713946183
2025-02-28T11:00,11,WD,2,98.39910029191609583701058630581792080632
2025-02-28T12:00,12,WD,2,101.1158303160548279057825650635286187135
2025-02-28T13:00,13,WD,2,98.92281934927863062210743292958596172245
2025-02-28T14:00,14,WD,2,95.66634826984657876525285315808755051934
2025-02-28T15:00,15,WD,2,98.07365345894702546386245025854332559076
2025-02-28T16:00,16,WD,2,108.6361555948170386822210318790123420023
2025-02-28T17:00,17,WD,2,134.8150988388490594982570955217807811422
2025-02-28T18:00,18,WD,2,165.2358660350564098547716339222574828455
2025-02-28T19:00,19,WD,2,167.7833637060512253295065819353853912406
2025-02-28T20:00,20,WD,2,152.8899152545158909915612667627236846527
2025-02-28T21:00,21,WD,2,135.5911643636214580803795737883586620408
2025-02-28T22:00,22,WD,2,119.0905092446542531304257713668485698499
2025-02-28T23:00,23,WD,2,96.06189134376283352646366466169821239671
2025-03-01T00:00,0,SA,3,81.31464362334591234076335829796601627489
2025-03-01T01:00,1,SA,3,70.30352554541391903880365375694617322773
2025-03-01T02:00,2,SA,3,65.70020526492525286845909557441905259406
2025-03-01T03:00,3,SA,3,64.07196972520922694003180568866984699251
2025-03-01T04:00,4,SA,3,65.18249445678676245948190684690838882038
2025-03-01T05:00,5,SA,3,67.36348892511487099091772318833629152652
2025-03-01T06:00,6,SA,3,77.68966659150580541523642755601514033539
2025-03-01T07:00,7,SA,3,100.5560617633480268639677710622163149427
2025-03-01T08:00,8,SA,3,121.0942603608730525663316797686838468541
2025-03-01T09:00,9,SA,3,130.9868427082621178473484059564553118834
2025-03-01T10:00,10,SA,3,137.2434329002336615132854952591373762122
2025-03-01T11:00,11,SA,3,147.0669203815462164689261556399490041034
2025-03-01T12:00,12,SA,3,143.9356211609484224478977820404792833679
2025-03-01T13:00,13,SA,3,136.5765172363647357640034687745685134012
2025-03-01T14:00,14,SA,3,132.3587262810855837280036256018897594075
2025-03-01T15:00,15,SA,3,130.6453738773622624712145155191610442880
2025-03-01T16:00,16,SA,3,132.8033367236648675608583099249356679481
2025-03-01T17:00,17,SA,3,144.1969800021943528091029005276751890641
2025-03-01T18:00,18,SA,3,162.5051167627282409083871200732795716060
2025-03-01T19:00,19,SA,3,166.3724265132714710040735859642779922906
2025-03-01T20:00,20,SA,3,150.6568492929127312004217486537318467120
2025-03-01T21:00,21,SA,3,134.8531510839346738803482621980775030443
2025-03-01T22:00,22,SA,3,122.9578189951974832261122372578469905346
2025-03-01T23:00,23,SA,3,102.2704155419420221834434907943212595859
2025-03-02T00:00,0,SU,3,84.49300746286538730806238541811852462626
2025-03-02T01:00,1,SU,3,73.27861028618655928072092205372408825984
2025-03-02T02:00,2,SU,3,68.45598890902027338200885065780270192707
2025-03-02T03:00,3,SU,3,66.19188032642621764758443341814774875050
2025-03-02T04:00,4,SU,3,65.70821626389064536995197276942888878398
2025-03-02T05:00,5,SU,3,67.90222860553751671631371455274777529875
2025-03-02T06:00,6,SU,3,75.07207267956380555243880408655116527853
2025-03-02T07:00,7,SU,3,94.85022775024721767566598891646048867108
2025-03-02T08:00,8,SU,3,121.3265793308694351096251184239690963618
2025-03-02T09:00,9,SU,3,141.0116065385801594029976058618890740465
2025-03-02T10:00,10,SU,3,155.9370989859770637469144298145901253941
2025-03-02T11:00,11,SU,3,172.1363402688713758281987277738551309392
2025-03-02T12:00,12,SU,3,163.1009348107793082069198614521361382314
2025-03-02T13:00,13,SU,3,146.6453415609924360778634932525563746088
2025-03-02T14:00,14,SU,3,135.3678577674611421012656219774594782468
2025-03-02T15:00,15,SU,3,129.9263867202182854622287872670282462426
2025-03-02T16:00,16,SU,3,130.5121910195626121338954321521225176306
2025-03-02T17:00,17,SU,3,144.8168310471415976121142734915612642592
2025-03-02T18:00,18,SU,3,164.6420507367466906816121118421533752676
2025-03-02T19:00,19,SU,3,167.8644750705758244071219635348599826635
2025-03-02T20:00,20,SU,3,154.4520600527674287826723197896417416874
2025-03-02T21:00,21,SU,3,135.3057725254793502146958237161332477749
2025-03-02T22:00,22,SU,3,118.0951426232042348199357798868764232522
2025-03-02T23:00,23,SU,3,93.28107332790096144574866834390882497020
2025-03-03T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-03T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-03T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-03T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-03T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-03T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-03T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-03T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-03T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-03T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-03T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-03T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-03T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-03T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-03T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-03T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-03T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-03T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-03T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-03T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-03T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-03T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-03T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-03T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-04T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-04T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-04T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-04T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-04T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-04T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-04T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-04T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-04T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-04T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-04T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-04T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-04T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-04T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-04T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-04T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-04T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-04T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-04T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-04T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-04T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-04T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-04T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-04T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-05T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-05T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-05T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-05T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-05T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-05T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-05T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-05T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-05T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-05T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-05T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-05T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-05T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-05T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-05T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-05T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-05T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-05T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-05T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-05T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-05T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-05T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-05T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-05T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-06T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-06T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-06T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-06T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-06T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-06T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-06T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-06T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-06T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-06T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-06T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-06T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-06T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-06T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-06T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-06T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-06T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-06T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-06T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-06T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-06T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-06T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-06T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-06T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-07T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-07T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-07T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-07T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-07T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-07T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-07T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-07T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-07T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-07T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-07T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-07T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-07T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-07T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-07T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-07T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-07T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-07T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-07T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-07T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-07T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-07T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-07T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-07T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-08T00:00,0,SA,3,81.31464362334591234076335829796601627489
2025-03-08T01:00,1,SA,3,70.30352554541391903880365375694617322773
2025-03-08T02:00,2,SA,3,65.70020526492525286845909557441905259406
2025-03-08T03:00,3,SA,3,64.07196972520922694003180568866984699251
2025-03-08T04:00,4,SA,3,65.18249445678676245948190684690838882038
2025-03-08T05:00,5,SA,3,67.36348892511487099091772318833629152652
2025-03-08T06:00,6,SA,3,77.68966659150580541523642755601514033539
2025-03-08T07:00,7,SA,3,100.5560617633480268639677710622163149427
2025-03-08T08:00,8,SA,3,121.0942603608730525663316797686838468541
2025-03-08T09:00,9,SA,3,130.9868427082621178473484059564553118834
2025-03-08T10:00,10,SA,3,137.2434329002336615132854952591373762122
2025-03-08T11:00,11,SA,3,147.0669203815462164689261556399490041034
2025-03-08T12:00,12,SA,3,143.9356211609484224478977820404792833679
2025-03-08T13:00,13,SA,3,136.5765172363647357640034687745685134012
2025-03-08T14:00,14,SA,3,132.3587262810855837280036256018897594075
2025-03-08T15:00,15,SA,3,130.6453738773622624712145155191610442880
2025-03-08T16:00,16,SA,3,132.8033367236648675608583099249356679481
2025-03-08T17:00,17,SA,3,144.1969800021943528091029005276751890641
2025-03-08T18:00,18,SA,3,162.5051167627282409083871200732795716060
2025-03-08T19:00,19,SA,3,166.3724265132714710040735859642779922906
2025-03-08T20:00,20,SA,3,150.6568492929127312004217486537318467120
2025-03-08T21:00,21,SA,3,134.8531510839346738803482621980775030443
2025-03-08T22:00,22,SA,3,122.9578189951974832261122372578469905346
2025-03-08T23:00,23,SA,3,102.2704155419420221834434907943212595859
2025-03-09T00:00,0,SU,3,84.49300746286538730806238541811852462626
2025-03-09T01:00,1,SU,3,73.27861028618655928072092205372408825984
2025-03-09T02:00,2,SU,3,68.45598890902027338200885065780270192707
2025-03-09T03:00,3,SU,3,66.19188032642621764758443341814774875050
2025-03-09T04:00,4,SU,3,65.70821626389064536995197276942888878398
2025-03-09T05:00,5,SU,3,67.90222860553751671631371455274777529875
2025-03-09T06:00,6,SU,3,75.07207267956380555243880408655116527853
2025-03-09T07:00,7,SU,3,94.85022775024721767566598891646048867108
2025-03-09T08:00,8,SU,3,121.3265793308694351096251184239690963618
2025-03-09T09:00,9,SU,3,141.0116065385801594029976058618890740465
2025-03-09T10:00,10,SU,3,155.9370989859770637469144298145901253941
2025-03-09T11:00,11,SU,3,172.1363402688713758281987277738551309392
2025-03-09T12:00,12,SU,3,163.1009348107793082069198614521361382314
2025-03-09T13:00,13,SU,3,146.6453415609924360778634932525563746088
2025-03-09T14:00,14,SU,3,135.3678577674611421012656219774594782468
2025-03-09T15:00,15,SU,3,129.9263867202182854622287872670282462426
2025-03-09T16:00,16,SU,3,130.5121910195626121338954321521225176306
2025-03-09T17:00,17,SU,3,144.8168310471415976121142734915612642592
2025-03-09T18:00,18,SU,3,164.6420507367466906816121118421533752676
2025-03-09T19:00,19,SU,3,167.8644750705758244071219635348599826635
2025-03-09T20:00,20,SU,3,154.4520600527674287826723197896417416874
2025-03-09T21:00,21,SU,3,135.3057725254793502146958237161332477749
2025-03-09T22:00,22,SU,3,118.0951426232042348199357798868764232522
2025-03-09T23:00,23,SU,3,93.28107332790096144574866834390882497020
2025-03-10T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-10T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-10T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-10T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-10T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-10T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-10T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-10T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-10T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-10T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-10T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-10T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-10T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-10T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-10T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-10T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-10T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-10T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-10T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-10T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-10T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-10T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-10T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-10T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-11T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-11T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-11T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-11T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-11T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-11T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-11T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-11T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-11T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-11T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-11T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-11T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-11T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-11T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-11T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-11T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-11T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-11T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-11T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-11T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-11T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-11T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-11T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-11T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-12T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-12T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-12T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-12T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-12T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-12T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-12T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-12T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-12T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-12T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-12T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-12T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-12T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-12T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-12T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-12T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-12T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-12T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-12T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-12T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-12T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-12T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-12T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-12T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-13T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-13T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-13T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-13T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-13T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-13T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-13T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-13T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-13T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-13T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-13T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-13T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-13T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-13T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-13T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-13T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-13T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-13T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-13T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-13T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-13T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-13T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-13T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-13T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-14T00:00,0,WD,3,73.09435730998253174638474656849785589165
2025-03-14T01:00,1,WD,3,64.16109208869921851914006448315427460539
2025-03-14T02:00,2,WD,3,61.30416958266611767424273481277144337462
2025-03-14T03:00,3,WD,3,61.32019158059690267722848920279111575446
2025-03-14T04:00,4,WD,3,64.95217823653172804156168749037559836014
2025-03-14T05:00,5,WD,3,74.92286782383337021213396632949296624124
2025-03-14T06:00,6,WD,3,93.76674014017788184875434829138014398419
2025-03-14T07:00,7,WD,3,97.93446235192333075042370899524742179088
2025-03-14T08:00,8,WD,3,91.58274154723775112925870300182355270683
2025-03-14T09:00,9,WD,3,88.36932958724468396792833815350301102455
2025-03-14T10:00,10,WD,3,88.62568155413724401570040839381776910204
2025-03-14T11:00,11,WD,3,97.09130471081576996829838422046216280163
2025-03-14T12:00,12,WD,3,100.6892446211476772012868544292548416001
2025-03-14T13:00,13,WD,3,99.39246416362476602212735848703760835660
2025-03-14T14:00,14,WD,3,96.83294999418186179515309468139494567666
2025-03-14T15:00,15,WD,3,99.15213419466299097734104263674252265895
2025-03-14T16:00,16,WD,3,107.4905827427659109687395929926057668435
2025-03-14T17:00,17,WD,3,126.4916709138062504471576899065609798137
2025-03-14T18:00,18,WD,3,153.9043079985087164930968415808441922015
2025-03-14T19:00,19,WD,3,165.5482949947067174129938445276410942524
2025-03-14T20:00,20,WD,3,151.6231760431132016930000603017933371213
2025-03-14T21:00,21,WD,3,133.9539164500693655877727970582233907256
2025-03-14T22:00,22,WD,3,117.3811623404136281243830998816247728254
2025-03-14T23:00,23,WD,3,92.59813566610125069348088746932028977939
2025-03-15T00:00,0,SA,3,81.31464362334591234076335829796601627489
2025-03-15T01:00,1,SA,3,70.30352554541391903880365375694617322773
2025-03-15T02:00,2,SA,3,65.70020526492525286845909557441905259406
2025-03-15T03:00,3,SA,3,64.07196972520922694003180568866984699251
2025-03-15T04:00,4,SA,3,65.18249445678676245948190684690838882038
2025-03-15T05:00,5,SA,3,67.36348892511487099091772318833629152652
2025-03-15T06:00,6,SA,3,77.68966659150580541523642755601514033539
2025-03-15T07:00,7,SA,3,100.5560617633480268639677710622163149427
2025-03-15T08:00,8,SA,3,121.0942603608730525663316797686838468541
2025-03-15T09:00,9,SA,3,130.9868427082621178473484059564553118834
2025-03-15T10:00,10,SA,3,137.2434329002336615132854952591373762122
2025-03-15T11:00,11,SA,3,147.0669203815462164689261556399490041034
2025-03-15T12:00,12,SA,3,143.9356211609484224478977820404792833679
2025-03-15T13:00,13,SA,3,136.5765172363647357640034687745685134012
2025-03-15T14:00,14,SA,3,132.3587262810855837280036256018897594075
2025-03-15T15:00,15,SA,3,130.6453738773622624712145155191610442880
2025-03-15T16:00,16,SA,3,132.8033367236648675608583099249356679481
2025-03-15T17:00,17,SA,3,144.1969800021943528091029005276751890641
2025-03-15T18:00,18,SA,3,162.5051167627282409083871200732795716060
